"year","state","district","ID","INC","Open","Challenge","Winner","Dcont","Rcont","Ocont","Midterm.","PVI...100.to.100.","PresYrsIncumb","PresParty","PrevPresR.","PrevPresD.","PrevPresParty","TermsDemControl","TermsRepControl","Age.25.to.44","Age.65.and.over","Race.White","Race.Black.or.African.American","Race.American.Indian.and.Alaska.Native","Race.Asian","Race.Native.Hawaiian.and.Other.Pacific.Islander","Race.Some.other.race","Race.Two.or.more.races","Race.Hispanic.or.Latino","Unemployment.Rate","Delta.unemployment.Rate","Median.household.income","PercentDelta.median.household.income","Percent.below.poverty.level","INC_DW_NOM","SabatoNum","PVI2","demoScore","thirdParty","midtermEffect","ideologyEffect","dContDiff","Repub","dPct2","rPct2","dWin","Polls","dSwing","PrevElectionD2","Prev2ElectionD2","Prev2ElectionD2Diff","OpenInc","midPres","PrevElectionD2Diff","PrevElectionD2DiffSwing","logDCont","logRCont","logDContDiff","ideologyEffect2","crossPressure","dPctPred","Pred"
"2018","CA","43","2018CA43","D",0,1,"0",569529.66,349619.02,0,"1",-29,2,"R",16.7,78.4,"D",8,0,29.4,11.2,35.5,22.9,0.5,12.6,0.5,22.8,5.2,46.8,4.3,-2.9,54614,-0.106804116,13.9,-0.655,-5,-29,0.041613634,"0","-1",18.995,219910.64,-1,0,0,0,6.2,7.3,0.755924449,0.709568033,0.209568033,"D","R",0.255924449,0.046356416,13.2525678971191,12.7646021865701,0.48796571054895,-18.995,0,0.757636187435612,20000
"2018","CA","45","2018CA45","R",0,1,"0",925649.76,0,36310.06,"1",3,2,"R",44.4,49.8,"D",0,18,26.6,14,63.2,1.9,0.3,23.5,0.2,6.4,4.5,18.4,3.2,-1,97356,-0.051131928,5.2,0.433,1,1,-0.052923955,"0","1",1.299,925649.76,1,0,0,0,6.2,7.3,0.410362669,0.348792526,-0.151207474,"R","R",-0.089637331,0.061570143,13.7382522934617,0,13.7382522934617,1.299,0,0.505444050396813,10719
"2018","CA","46","2018CA46","D",0,1,"0",351752.46,0,0,"1",-15,2,"R",27.9,66.3,"D",3,0,30.9,8.9,59.5,1.6,0.5,12.5,0.3,23.2,2.3,66.4,3.7,-2.2,61304,-0.100026099,12.1,-0.274,-5,-16,-0.035202605,"0","-1",4.11,351752.46,-1,0,0,0,6.2,7.3,1,0.596987337,0.096987337,"D","R",0.5,0.403012663,12.7706858114599,0,12.7706858114599,-4.11,0,0.720899366918438,20000
"2018","CA","47","2018CA47","D",0,1,"0",378014.38,32501.25,0,"1",-13,2,"R",31,62.6,"D",8,0,28.4,12.2,55,7.4,1,21.8,0.7,9.2,4.9,35.3,3.8,-2,65450,-0.103529412,10.7,-0.449,-5,-14,-0.048706933,"0","-1",5.837,345513.13,-1,0,0,0,6.2,7.3,0.625089241,0.559894652,0.059894652,"D","R",0.125089241,0.065194589,12.8426901616047,10.3890645966907,2.45362556491396,-5.837,0,0.681190138171814,19974
"2018","CA","48","2018CA48","R",0,1,"0",1888541.39,698170.71,25049.92,"1",4,2,"R",46.2,47.9,"D",0,13,27.1,15.9,67.6,1.2,0.4,17.9,0.3,8.4,4.1,21.3,2.9,-2,88903,-0.081245852,5.9,0.627,1,3,-0.025157743,"0","1",2.508,1190370.68,1,0,0,0,6.2,7.3,0.414926878,0.358780285,-0.141219715,"R","R",-0.085073122,0.056146593,14.4513158672688,13.4562203543561,0.995095512912656,2.508,0,0.498241058134124,9825
"2018","CA","49","2018CA49","R",1,1,"0",37554.46,1896137.5,24688.42,"1",1,2,"R",43.2,50.7,"D",0,8,26.5,13.8,79,2.7,0.5,6.6,0.4,6.6,4.2,26,2.6,-1.7,80877,-0.073704514,5.8,0.506,-2,0,-0.002322557,"0","1",0.506,-1858583.04,1,0,0,0,6.2,7.3,0.489891017,0.398309448,-0.101690552,"Open","R",-0.010108983,0.091581569,10.533574052747,14.4553300076524,-3.9217559549054,0.506,1,0.474415337438764,7266
"2018","CA","50","2018CA50","R",0,1,"0",1642842.08,307432.64,19132.26,"1",11,2,"R",54.6,39.6,"R",0,8,26.2,13.5,78.3,2.8,1.1,5.5,0.4,6.6,5.3,30.6,4,-1.5,71692,-0.128661496,8.9,0.513,5,10,-0.034878148,"0","1",5.643,1335409.44,1,0,0,0,6.2,7.3,0.361090369,0.287999288,-0.212000712,"R","R",-0.138909631,0.073091081,14.3119388842415,12.6360145380614,1.67592434618009,5.643,0,0.415606002275525,2035
"2018","CA","51","2018CA51","D",0,1,"0",614047.67,80910.55,19760.59,"1",-22,2,"R",22.8,71.8,"D",8,0,28,10.8,64.8,6.7,0.7,8.3,0.3,15.2,4,70.1,6.4,-1.8,46639,-0.113252857,17.8,-0.395,-5,-22,0.01355319,"0","-1",8.69,533137.12,-1,0,0,0,6.2,7.3,0.718510897,0.687895058,0.187895058,"D","R",0.218510897,0.0306158390000001,13.3278294710888,11.3011118617065,2.02671760938227,-8.69,0,0.72798217230705,20000
"2018","CA","52","2018CA52","D",0,1,"0",795159.45,934830.9,0,"1",-6,2,"R",35.6,58.1,"D",3,0,31,13.4,69.4,3,0.5,19.7,0.3,2,5,14.2,3,-1.1,90854,-0.074845356,5.1,-0.175,-5,-8,-0.04102154,"0","-1",1.05,-139671.45,-1,0,0,0,6.2,7.3,0.56378952,0.515868707,0.015868707,"D","R",0.06378952,0.0479208130000001,13.5862991971721,13.7481220060111,-0.161822808838973,-1.05,0,0.605444603247479,18905
"2018","CA","53","2018CA53","D",0,1,"0",312193.53,32344.44,35338,"1",-14,2,"R",29.6,64.5,"D",19,0,32.1,12.1,65.3,8.2,0.5,13.4,0.8,5.8,6,33.5,4.4,-1.4,69314,-0.084485097,6.7,-0.343,-5,-15,0.002535343,"0","-1",4.802,279849.09,-1,0,0,0,6.2,7.3,0.66141536,0.588365621,0.088365621,"D","R",0.16141536,0.073049739,12.65138176609,10.3842283317246,2.26715343436543,-4.802,0,0.68753543643012,19993
"2018","CO","1","2018CO1","D",0,1,"0",1299976.01,12080.92,0,"1",-21,2,"R",23.2,69,"D",19,0,36,11.1,78.7,8.5,0.9,3.4,0.1,5.1,3.4,27.9,2.9,-1.6,62718,-0.107991326,9,-0.432,-5,-22,-0.000338793,"0","-1",9.072,1287895.09,-1,0,0,0,6.2,7.3,0.704671155498071,0.694343525659344,0.194343525659344,"D","R",0.204671155498071,0.010327629838727,14.07785713766,9.39946539925647,4.67839173840354,-9.072,0,0.72993553393883,20000
"2018","CO","2","2018CO2","D",1,1,"0",850235.13,4785.11,18066.26,"1",-9,2,"R",34.9,56.2,"D",19,0,26.3,13,90.4,0.9,0.4,3.1,0.1,2.2,2.9,10.4,3.2,-0.9,75659,-0.083995295,3.9,-0.28,-5,-10,-0.021493773,"0","-1",2.52,845450.02,-1,0,0,0,6.2,7.3,0.602830568082847,0.567431239,0.067431239,"Open","R",0.102830568082847,0.0353993290828467,13.6532693898872,8.47347325190666,5.17979613798056,-2.52,0,0.66370657507322,19912
"2018","CO","3","2018CO3","R",0,1,"0",726322.75,317184.25,86.78,"1",6,2,"R",52,40,"R",0,4,24.7,16.2,88.3,1,2.2,0.7,0.1,5.1,2.6,24.4,3.9,-1.4,50817,-0.035499931,10.4,0.454,3,6,0.013583293,"0","1",2.724,409138.5,1,0,0,0,6.2,7.3,0.426618784528471,0.381068818502533,-0.118931181497467,"R","R",-0.073381215471529,0.0455499660259379,13.4957511310459,12.6672412670311,0.828509864014734,2.724,0,0.447599124174732,4391
"2018","CO","4","2018CO4","R",0,1,"0",341232.92,416925.55,0,"1",13,2,"R",57.4,34.3,"R",0,4,26.2,12.4,89.4,1.4,0.8,1.8,0.1,3.8,2.8,21.7,3,-1.3,67878,-0.027225316,6.6,0.759,5,12,-0.010315339,"0","1",9.867,-75692.63,1,0,0,0,6.2,7.3,0.3306291294867,0.31123080558911,-0.18876919441089,"R","R",-0.1693708705133,0.0193983238975896,12.740323503492,12.9406653461779,-0.200341842685935,9.867,0,0.373375060998269,338
"2018","CO","5","2018CO5","R",0,1,"0",122127.18,1643912.31,0,"1",14,2,"R",57.2,33.2,"R",0,20,27.2,12.6,81.8,5.7,0.6,2.4,0.3,4,5.1,15.4,3.5,-1.6,62372,-0.092188803,7.8,0.69,5,13,-0.018751524,"0","1",9.66,-1521785.13,1,0,0,0,6.2,7.3,0.33029583209434,0.402020125,-0.097979875,"R","R",-0.16970416790566,-0.07172429290566,11.7128264279007,14.3125901220644,-2.59976369416372,9.66,0,0.357248923031909,154
"2018","CO","6","2018CO6","R",0,1,"0",1424744.8,797965.14,0,"1",-2,2,"R",41.3,50.2,"D",0,18,28.9,11,74.2,9.2,0.6,5.8,0.2,5.9,4.1,19.8,2.8,-2,76451,-0.08557115,5.3,0.493,1,-3,-0.009607405,"0","1",-0.986,626779.66,1,0,0,0,6.2,7.3,0.452581297778259,0.453071509396418,-0.0469284906035819,"R","R",-0.0474187022217412,-0.00049021161815932,14.1695039698073,13.589821444454,0.579682525353279,-0.986,1,0.499861396784106,9784
"2018","CO","7","2018CO7","D",0,1,"0",1220730.12,25137.5,0,"1",-6,2,"R",39.4,51.4,"D",6,0,29.2,12.4,87.8,1.6,1.1,3.2,0.1,3.2,3.1,28.3,2.9,-2,66063,-0.078546236,6.5,-0.281,-5,-6,-0.021668898,"0","-1",1.686,1195592.62,-1,0,0,0,6.2,7.3,0.579767852553727,0.550729538,0.050729538,"D","R",0.0797678525537265,0.0290383145537265,14.0149605159022,10.132155814493,3.88280470140916,-1.686,0,0.64876905917231,19816
"2018","CT","1","2018CT1","D",0,1,"0",0,0,0,"1",-12,2,"R",36.3,59.4,"D",19,0,25.4,15.9,70.6,15.2,0.3,4.9,0,5.5,3.5,16,4,-2.4,70215,-0.05505946,7.9,-0.399,-5,-11,0.066378762,"0","-1",4.788,0,-1,0,0,0,6.2,7.3,0.649410941763321,0.618475143262159,0.118475143262159,"D","R",0.149410941763321,0.0309357985011623,0,0,0,-4.788,0,0.641683787502382,19830
"2018","CT","2","2018CT2","D",0,1,"0",405708.68,0,0,"1",-3,2,"R",45.8,48.7,"D",6,0,22.9,15.9,86.6,3.9,0.4,3.3,0,2.3,3.5,7.9,4,-1.1,74784,-0.044474754,5.5,-0.344,-5,-2,-0.010894615,"0","-1",1.032,405708.68,-1,0,0,0,6.2,7.3,0.650384903457213,0.618928869368704,0.118928869368704,"D","R",0.150384903457213,0.0314560340885091,12.913393108905,0,12.913393108905,-1.032,0,0.651869551855661,19871
"2018","CT","3","2018CT3","D",0,1,"0",803937.67,0,0,"1",-9,2,"R",40.4,55.9,"D",18,0,25.7,15.5,73.9,13.7,0.2,4.3,0,5.2,2.7,14.5,4.4,-1.7,67774,-0.071340042,7.8,-0.416,-5,-8,-0.010619959,"0","-1",3.744,803937.67,-1,0,0,0,6.2,7.3,0.686561278,0.651795069863135,0.151795069863135,"D","R",0.186561278,0.0347662081368649,13.597278264157,0,13.597278264157,-3.744,0,0.697845578599063,19994
"2018","CT","4","2018CT4","D",0,1,"0",714535.78,98656.53,0,"1",-7,2,"R",36.6,59.6,"D",5,0,24.5,14.1,73.1,12.5,0.2,5.2,0,6.2,2.7,18.9,5,-1.4,94862,-0.085271236,6.3,-0.241,-5,-8,-0.01283777,"0","-1",1.687,615879.25,-1,0,0,0,6.2,7.3,0.600624116,0.534787194853834,0.0347871948538343,"D","R",0.100624116,0.0658369211461657,13.4793897515842,11.499409838999,1.97997991258525,-1.687,0,0.636632287543105,19692
"2018","CT","5","2018CT5","D",1,1,"0",540969.13,159117.92,0,"1",-2,2,"R",45.8,49.9,"D",6,0,23.8,15.8,81.6,6.5,0.1,3.6,0,5.5,2.5,17.5,3.8,-1.9,68904,-0.015949727,6.8,-0.314,-3,-1,0.008122783,"0","-1",0.628,381851.21,-1,0,0,0,6.2,7.3,0.579478169,0.534863586231518,0.0348635862315178,"Open","R",0.079478169,0.0446145827684823,13.201119343735,11.9774071261745,1.22371221756053,-0.628,0,0.569574819452711,16618
"2018","DE","1","2018DE1","D",0,1,"0",630995.24,0,0,"1",-6,2,"R",41.9,53.4,"D",4,0,24.9,16.4,69.2,21.7,0.4,3.7,0,2.2,2.8,8.8,3.5,-1.4,61757,-0.020208236,8.1,-0.326,-5,-5,0.004501659,"0","-1",1.956,630995.24,-1,0,0,0,6.2,7.3,0.57546472426695,0.617144116074409,0.117144116074409,"D","R",0.0754647242669495,-0.0416793918074596,13.35505518271,0,13.35505518271,-1.956,0,0.655439147941392,19899
"2018","FL","1","2018FL1","R",0,1,"0",159802.44,482334.34,0,"1",22,2,"R",67.5,28.2,"R",0,12,25.6,15.5,77.1,13.3,0.5,2.5,0.1,2,4.5,6.1,3.3,-1.5,53006,-0.04412708,7.5,0.756,5,22,-0.025062499,"0","1",16.632,-322531.9,1,0,0,0,6.2,7.3,0.308770041,0.249820505270818,-0.250179494729182,"R","R",-0.191229959,0.0589495357291818,11.9816998389912,13.0863948772686,-1.10469503827733,16.632,0,0.327140318902673,13
"2018","FL","2","2018FL2","R",0,1,"0",205487.96,616281.45,0,"1",18,2,"R",66.2,30.6,"R",0,1,24.3,18.4,81.8,13,0.5,1.7,0.1,0.7,2.3,6.1,3.4,-2.5,46062,-0.04652425,11.1,0.509,5,19,-0.00216891,"0","1",9.162,-410793.49,1,0,0,0,6.2,7.3,0.307695075770963,0.505682593167282,0.00568259316728237,"R","R",-0.192304924229037,-0.197987517396319,12.2331475888476,13.3314606601535,-1.09831307130593,9.162,0,0.334464687177883,37
"2018","FL","3","2018FL3","R",0,1,"0",79997.92,405691.09,0,"1",9,2,"R",56.2,40.2,"R",0,3,24.8,15.3,76,16.1,0.3,3.4,0.1,1.2,3,8.9,3.2,-2.3,45970,-0.002001305,11.3,0.697,5,9,0.000402908,"0","1",6.273,-325693.17,1,0,0,0,6.2,7.3,0.412489474063421,0.332029056626551,-0.167970943373449,"R","R",-0.0875105259365787,0.0804604174368701,11.2897684135649,12.9133497518391,-1.62358133827418,6.273,0,0.399073731076373,1211
"2018","FL","4","2018FL4","R",0,1,"0",29311.78,221211.77,17920.99,"1",17,2,"R",62.1,34.1,"R",0,15,27.5,15.1,82.3,9,0.2,4.3,0.1,0.9,3.1,7.7,2.5,-2.8,68229,-0.180172654,5.6,0.347,5,17,-0.00559178,"0","1",5.899,-191899.99,1,0,0,0,6.2,7.3,0.281850799986744,0,-0.5,"R","R",-0.218149200013256,0.281850799986744,10.2857788773818,12.3068802775246,-2.02110140014273,5.899,0,0.326298541441865,18
"2018","FL","5","2018FL5","D",0,1,"0",495873.83,0,0,"1",-12,2,"R",35.9,61.3,"D",3,0,27,11.7,45.9,47.3,0.3,2.5,0.1,1.2,2.8,7.5,4.8,-3.9,40932,-0.180885371,15.8,-0.255,-5,-11,-0.003486835,"0","-1",3.06,495873.83,-1,0,0,0,6.2,7.3,0.642168027,0.654749762,0.154749762,"D","R",0.142168027,-0.012581735,13.1140788149882,0,13.1140788149882,-3.06,0,0.687047928622365,19988
"2018","FL","6","2018FL6","R",1,1,"0",819873.79,1108260.29,0,"1",7,2,"R",56.9,39.9,"R",0,15,20.9,24.2,83.7,10.4,0.3,1.7,0.1,1.9,2,11.5,3.1,-1.4,46882,-0.010537093,8,0.663,3,8,0.000501893,"0","1",4.641,-288386.5,1,0,0,0,6.2,7.3,0.414110488,0.374554675,-0.125445325,"Open","R",-0.085889512,0.039555813,13.6169069124594,13.9183029397875,-0.301396027328137,4.641,0,0.433215577463099,3245
"2018","FL","7","2018FL7","D",0,1,"0",730647.26,497009.91,0,"1",0,2,"R",44.1,51.4,"D",1,0,28.4,13.3,78.9,10.7,0.2,4.4,0.1,2.9,2.9,23.3,3.2,-2.4,57146,-0.064886431,10.3,-0.155,-3,-1,-0.002240964,"0","-1",0,233637.35,-1,0,0,0,6.2,7.3,0.514647337,0.335705910737712,-0.164294089262288,"D","R",0.014647337,0.178941426262288,13.5016874464588,13.1163672565481,0.385320189910688,0,0,0.57046338425201,16775
"2018","FL","8","2018FL8","R",0,1,"0",62859.46,372928.63,0,"1",11,2,"R",58.4,37.7,"R",0,4,20.6,23.8,83.6,10,0.3,2.1,0.1,1.4,2.6,10,3.1,-3,50752,-0.048096627,9.9,0.513,5,11,0.008414665,"0","1",5.643,-310069.17,1,0,0,0,6.2,7.3,0.340180966583263,0.34149505195699,-0.15850494804301,"R","R",-0.159819033416737,-0.0013140853737279,11.048672628174,12.8291450213101,-1.78047239313611,5.643,0,0.369936006962843,326
"2018","FL","9","2018FL9","D",0,1,"0",848348.01,2064.4,0,"1",-5,2,"R",38.9,58.6,"D",3,0,27.4,15.2,75.4,13.3,0.3,3,0.1,4.8,3.2,38.9,3.8,-2.1,49899,-0.083448566,13,-0.379,-5,-6,0.008714176,"0","-1",1.895,846283.61,-1,0,0,0,6.2,7.3,0.574698447,0.555940596770559,0.0559405967705591,"D","R",0.0746984469999999,0.0187578502294409,13.6510473984992,7.6330791912373,6.01796820726192,-1.895,0,0.656527975679382,19880
"2018","FL","11","2018FL11","R",0,1,"0",19068.27,350401.05,0,"1",15,2,"R",67.5,28.2,"R",0,3,17.3,35.4,88,7.2,0.3,1.1,0.1,1.1,2.2,9.7,2.7,-2.4,43610,-0.052602614,9.2,0.484,5,17,-0.009294636,"0","1",7.26,-331332.78,1,0,0,0,6.2,7.3,0.325766053010571,0.33341168,-0.16658832,"R","R",-0.174233946989429,-0.00764562698942933,9.85583341784079,12.7668364884839,-2.91100307064309,7.26,0,0.31677891018726,11
"2018","FL","12","2018FL12","R",0,1,"0",216211.99,787418.84,9194.54,"1",8,2,"R",67.5,28.2,"R",0,20,21.9,23.7,89.1,4.6,0.3,2.4,0.1,1,2.4,11.6,3.5,-1.3,49774,0.016012376,7.9,0.404,5,12,-0.004941069,"0","1",3.232,-571206.85,1,0,0,0,6.2,7.3,0.313898759,0,-0.5,"R","R",-0.186101241,0.313898759,12.2840192656386,13.5765168540247,-1.29249758838617,3.232,0,0.352738588707022,106
"2018","FL","13","2018FL13","D",0,1,"0",926710.74,55255.02,0,"1",-2,2,"R",67.5,28.2,"R",1,0,23.5,21.7,79.8,12.4,0.3,3.4,0.1,1.2,2.8,9.3,3.5,-1.2,48519,-0.0568231,9.6,-0.213,-5,6,0.023232368,"0","-1",0.426,871455.72,-1,0,0,0,6.2,7.3,0.518865296,0,-0.5,"D","R",0.018865296,0.518865296,13.7393978361036,10.9197325727204,2.81966526338319,-0.426,-1,0.625883269848548,19399
"2018","FL","15","2018FL15","R",1,1,"0",314953.76,167717.7,0,"1",6,2,"R",67.5,28.2,"R",0,12,26.6,15,75.2,14.4,0.3,2.9,0.1,4,3,20.9,3.2,-2.4,53784,-0.055815856,10.2,0.53,3,11,0.001040451,"0","1",3.18,147236.06,1,0,0,0,6.2,7.3,0.425099939,0.397187029,-0.102812971,"Open","R",-0.074900061,0.02791291,12.6601842884459,12.0300434502411,0.630140838204884,3.18,0,0.451683467722408,4765
"2018","FL","16","2018FL16","R",0,1,"0",279168.53,100,0,"1",7,2,"R",67.5,28.2,"R",0,5,21.6,25.2,84.3,8.5,0.3,1.9,0.1,3,1.9,16.7,3,-1.3,55447,-0.082547297,7.7,0.359,2,12,0.108820214,"0","1",2.513,279068.53,1,0,0,0,6.2,7.3,0.402175353,0.384120694847984,-0.115879305152016,"R","R",-0.097824647,0.0180546581520156,12.5395745106771,4.61512051684126,7.92445399383581,2.513,0,0.463273275705756,6064
"2018","FL","17","2018FL17","R",1,1,"0",15851.07,216867.1,0,"1",13,2,"R",67.5,28.2,"R",0,3,18.9,30.4,86.9,7.8,0.3,1.3,0,2,1.7,14.4,3.4,-1.6,45508,-0.054561835,9.2,0.458,5,16,0.008647574,"0","1",5.954,-201016.03,1,0,0,0,6.2,7.3,0.35638094911803,0.367646007,-0.132353993,"Open","R",-0.14361905088197,-0.0112650578819705,9.67105537014716,12.2870446136152,-2.61598924346802,5.954,0,0.332110960355301,33
"2018","FL","18","2018FL18","R",0,1,"0",938453.99,124989.45,449383.18,"1",5,2,"R",67.5,28.2,"R",0,1,21.6,24.2,80.7,12.7,0.3,2.1,0,2.3,1.9,15.4,2.5,-2.7,54913,-0.046054668,9.6,0.33,3,10,0.038445977,"0","1",1.65,813464.54,1,0,0,0,6.2,7.3,0.445240506527528,0.597843504,0.097843504,"R","R",-0.0547594934724717,-0.152602997472472,13.7519901743487,11.7359926133658,2.01599756098294,1.65,0,0.447505843067978,4494
"2018","FL","19","2018FL19","R",0,1,"0",169747.28,474980.04,0,"1",13,2,"R",67.5,28.2,"R",0,3,20.3,29,86.5,7.8,0.2,1.5,0,2.4,1.6,18.9,2.9,-2,54812,-0.060242283,8.2,0.572,5,16,-0.036063536,"0","1",7.436,-305232.76,1,0,0,0,6.2,7.3,0.34094043,0.336517082863324,-0.163482917136676,"R","R",-0.15905957,0.00442334713667614,12.0420719128217,13.0710301664306,-1.0289582536089,7.436,0,0.351132204151325,110
"2018","FL","22","2018FL22","D",0,1,"0",812082.53,115643.55,0,"1",-6,2,"R",66.2,30.6,"R",3,0,25.2,19.4,76.1,14.9,0.3,3,0,2.9,2.8,20.7,3.8,-1.7,60159,-0.092587975,7.4,-0.401,-5,3,0.031456488,"0","-1",2.406,696438.98,-1,0,0,0,6.2,7.3,0.589088804,0.58033495479019,0.0803349547901905,"D","R",0.089088804,0.00875384920980948,13.6073584833112,11.6582765416032,1.94908194170803,-2.406,-1,0.623226280916374,19347
"2018","FL","23","2018FL23","D",0,1,"0",0,784462.5,363978.92,"1",-11,2,"R",66.2,30.6,"R",19,0,26.2,16.3,75.1,13.8,0.3,4.1,0.1,3.6,3,35.5,3.3,-2.1,61513,-0.121844163,7.8,-0.423,-5,-1,0.099922719,"0","-1",4.653,-784462.5,-1,0,0,0,6.2,7.3,0.583090351156502,0.626677913,0.126677913,"D","R",0.0830903511565024,-0.0435875618434975,0,13.5727553236229,-13.5727553236229,-4.653,0,0.612875484600365,19154
"2018","FL","25","2018FL25","R",0,1,"0",589378.18,520456.64,0,"1",4,2,"R",66.2,30.6,"R",0,8,26.8,17.6,89.7,4.9,0.2,1.2,0,3,1,75.8,2.9,-2.6,46247,0.070555928,12.2,0.276,3,9,0.194966521,"0","1",1.104,68921.54,1,0,0,0,6.2,7.3,0.375888208,0,-0.5,"R","R",-0.124111792,0.375888208,13.2868250246035,13.1624637804401,0.124361244163399,1.104,0,0.438830139387912,3625
"2018","FL","26","2018FL26","R",0,1,"0",463221.42,10440,0,"1",-6,2,"R",66.2,30.6,"R",0,2,27.5,13.6,82.2,12.3,0.1,1.7,0,2,1.7,68.6,3.4,-1.9,54453,-0.04293611,13.9,0.211,1,3,0.140385371,"0","1",-1.266,452781.42,1,0,0,0,6.2,7.3,0.437267099450884,0.485356738,-0.014643262,"R","R",-0.0627329005491161,-0.0480896385491161,13.0459626064875,9.25349564229011,3.79246696419742,-1.266,0,0.523260298691608,12243
"2018","FL","27","2018FL27","R",1,1,"0",3111873.13,999523.21,66146.41,"1",-5,2,"R",66.2,30.6,"R",0,3,29.2,17.6,87.2,5.4,0.1,2,0,3.5,1.7,70.4,2.8,-3.2,51958,-0.183860041,11.6,0.244,-2,3,-0.054651102,"0","1",-1.22,2112349.92,1,0,0,0,6.2,7.3,0.450898156,0,-0.5,"Open","R",-0.049101844,0.450898156,14.9507357168043,13.8150346547403,1.13570106206404,-1.22,0,0.53610485325909,13776
"2018","GA","1","2018GA1","R",0,1,"0",147695.47,983545.29,0,"1",9,2,"R",56.4,40.9,"R",0,13,27.2,13.2,63.3,29.6,0.3,1.7,0.1,2,2.9,6.6,4.9,-0.8,50931,-0.092046102,12.3,0.573,5,9,-0.051949021,"0","1",5.157,-835849.82,1,0,0,0,6.2,7.3,0,0.390864598,-0.109135402,"R","R",-0.5,-0.390864598,11.902914568437,13.7989199823025,-1.89600541386555,5.157,0,0.387912850238273,726
"2018","GA","2","2018GA2","D",0,1,"0",648683.88,119461.88,0,"1",-6,2,"R",75,22.1,"R",19,0,25.4,13.7,42.9,51.6,0.2,1.1,0.1,2,2.1,4.9,4.8,-2.4,35617,-0.031221046,21.4,-0.282,-5,6,0.085860174,"0","-1",1.692,529222,-1,0,0,0,6.2,7.3,0.610340627,0.591546961,0.091546961,"D","R",0.110340627,0.018793666,13.3827023307747,11.6907609744839,1.69194135629085,-1.692,-1,0.644742215311071,19744
"2018","GA","3","2018GA3","R",0,1,"0",38208.61,832984.6,0,"1",18,2,"R",75,22.1,"R",0,6,25.2,13.9,70.2,23.8,0.2,1.8,0,1.4,2.5,5.6,3.8,-2.1,56240,-0.073933144,10,0.532,5,22,0.093867038,"0","1",9.576,-794775.99,1,0,0,0,6.2,7.3,0.316309067,0,-0.5,"R","R",-0.183690933,0.316309067,10.5508423336367,13.6327716340848,-3.0819293004481,9.576,0,0.295030652045051,0
"2018","GA","4","2018GA4","D",0,1,"0",339802.65,13125.75,0,"1",-24,2,"R",75,22.1,"R",11,0,28.1,10.1,30.4,59.1,0.2,4.9,0,3.2,2.1,9.2,4.7,-3.6,51686,-0.045331424,14,-0.47,-5,-6,-7.69e-05,"0","-1",11.28,326676.9,-1,0,0,0,6.2,7.3,0.756222803,1,0.5,"D","R",0.256222803,-0.243777197,12.736123229775,9.48240741190506,3.25371581786993,-11.28,0,0.726772912866684,20000
"2018","GA","6","2018GA6","R",0,1,"0",1763719.61,2476139.51,11280.54,"1",8,2,"R",75,22.1,"R",0,20,29.5,11.2,70.1,13.7,0.6,10.7,0,2.2,2.7,12.3,2.6,-1.8,87139,-0.081961005,5.7,0.644,2,15,-0.000357356,"0","1",5.152,-712419.9,1,0,0,0,6.2,7.3,0.383955186,0.339594497,-0.160405503,"R","R",-0.116044814,0.044360689,14.382936118651,14.7222116599648,-0.339275541313834,5.152,0,0.42500899061529,2730
"2018","GA","7","2018GA7","R",0,1,"0",1383905.21,579064.58,0,"1",9,2,"R",75,22.1,"R",0,12,28.6,8.9,57.7,19.5,0.3,12.9,0,7.1,2.5,19.1,2.2,-3.1,72481,-0.104841269,7.5,0.649,3,16,-0.03677485,"0","1",5.841,804840.63,1,0,0,0,6.2,7.3,0.395476115,0.346129707,-0.153870293,"R","R",-0.104523885,0.049346408,14.1404206455224,13.2691710143899,0.871249631132475,5.841,0,0.438063008248836,3628
"2018","GA","9","2018GA9","R",0,1,"0",58606.24,501617.65,5720,"1",31,2,"R",75,22.1,"R",0,11,23.9,17,86.9,6.9,0.3,1.2,0,3.1,1.5,12.4,2.3,-2.5,50154,-0.081847908,9.3,0.627,5,30,0.027303327,"0","1",19.437,-443011.41,1,0,0,0,6.2,7.3,0,0.193253686,-0.306746314,"R","R",-0.5,-0.193253686,10.9786135174215,13.1255954486304,-2.14698193120884,19.437,0,0.273201873841557,0
"2018","GA","10","2018GA10","R",0,1,"0",233580.64,351725.41,54,"1",15,2,"R",56.4,40.9,"R",0,12,24.8,13.5,69.1,25.3,0.2,2.1,0.1,1.3,2,5.6,3.5,-1.6,51532,-0.076108049,11.2,0.734,5,13,0.013732594,"0","1",11.01,-118144.77,1,0,0,0,6.2,7.3,0,0.334777077,-0.165222923,"R","R",-0.5,-0.334777077,12.361286930957,12.7706089080511,-0.409321977094104,11.01,0,0.35906597712163,173
"2018","GA","11","2018GA11","R",0,1,"0",29338.66,345618.1,0,"1",17,2,"R",56.4,40.9,"R",0,11,29,11,73.8,16.2,0.3,3.3,0,3.9,2.3,11.2,3.1,-2,69610,-0.087070823,7.4,0.681,5,15,-0.00657586,"0","1",11.577,-316279.44,1,0,0,0,6.2,7.3,0.325061571,0,-0.5,"R","R",-0.174938429,0.325061571,10.2866954633544,12.7530925805886,-2.46639711723419,11.577,0,0.352161986636513,166
